user_id,product_id,product_type,review,rating
Jojoyan,12,스킨/토너,"🌝내 피부 타입: 복합성, 화농성, 좁쌀 여드름 피부

되게 워터리한 제형인데도 불구하고, 매우 촉촉했어요! 좁쌀 여드름에 좋다고 해서 구매해 봤는데, 속건조를 매우 잘잡아주는 스킨 같아요!

☃️추천 계절: 가을, 겨울
여름에는 조금 무거울것 같아요ㅠ

🥰추천하는 피부타입: 건성, 좁쌀 피부
속건조가 매우 잘되는 스킨여서 추천드려요!
솔직히 말하면 좁쌀이 사라진다는 느낌 보다 이 제품은 좁쌀이 더 번지지 않게 해준다는게 맞는것 같아요!

민감성: 피부가 따가울때 사용해 봤을때 그리 자극적이지 않아서 괜찮았어요! 진정효과도 어느정도 있는것 같아요!

✔️총평: 저는 좁쌀+화농성이 둘다 있는데 비중이 좁쌀이 많은 피부에요, 이 친구가 화농성을 크게 건들이지는 않은것 같은데 그래도 화농성 여드름이 많은 피부에게는 유분이 어느정도 있는 스킨임으로 추천 드리지는 않아요ㅠ

✔️속건조 잡아주는 스킨순
아벤느 젠틀 토닝> 세라피움 모이스트 = 로벡틴 엑티베이팅 트리트 먼트> 마녀공장 > 다이브인 토리든 토너> 아누아 어성초 77

✔️여드름 없에주는 스킨순
마녀공장 비피다 바이옴 앰플토너> 아벤느 젠틀 토닝> 로벡틴 엑티베이팅> 세라피움 > 아누아 어성초 77> 다이브인 토리든

위의 표는 지극히 개인적인 순서 입니다!

여드름 없애는 꿀팁🍯
토너: 마녀공장 비피다 바이옴 (화농성)
아벤느 젠틀 토닝(좁쌀)
큰여드름: 크레오신
세럼: 넘버즈인 3번
크림: 에스트라 아토베리어( 좁쌀 박멸)
슬리핑: 시카플라스트 밤 b5+
잡티: 아이소이",5
혜연,12,스킨/토너,"이거 제품은 제가 올리브영메이트 시절 부터 사용하던 제품이에요 처음에는 카운셀러 님이 샘플을 주셔서 처음에 사용을 했는데 얼굴이 되게 부드러워 지는 거예요 제가 지성에 복합성 피부고 약간 여드름성 피부라서 사실 무겁거나 그런 화장품은 잘 못써요 근데 이제품은 쓰고 나면 얼굴이 너무 부드러워 진다고 해야 되나 뭔가 아기 피부처럼 제 생각이 규산염 때문인 것 같거든요그래서 지금도 피부가 좀 거칠거칠하다 싶으면 흔들어서 바로 찹찹 토너로 사용해 주고 있습니다 개인적으로 피부 결에 도움이 많이 되는 거 같아요 근데 향료가 들어 있기는 해서 그게 좀 아쉽긴 한데 온천수랑 실리카 덕분에 피부 부드러운 완전 도움이 됩니다💖💖
그리고 냄세도 저는 좋아요 약간 베이비 파우더 같은 냄새가 나고 이게 바닥에 흰색이 깔려 있는데 매번 사용 할 때마다 힘들어 주고 있긴 하거든요 요기 조금 불편한 거 외에는 진짜 좋은거 같아요",5
Layla,12,스킨/토너,"찬바람불기 시작하면
토너는 무조건 요 아이!!
진짜 너무너무 좋아하는템이예요!!
추운겨울 보습도 빵빵하게
피부를 촉촉하게 해주고
예민해진 피부를 싹 진정시켜줘요
가을.겨울 진짜 필수템입니당


예민한 피부로 고민하시는분들
피부가 자주 뒤집어 지시는분들
요거 꼭 한번 사용해보세요
진심 강추하고싶어요",5
레몬얼그레이,12,스킨/토너,"제품이 별로인건 아닌데 손에 부을 때 자꾸 이상하게 흘러내림;;; 이게 손에 딱 부은 다음 다시 바로 세우면 내용물이 병 따라서 질질 흐름,,
매번 쓰고 통 닦고 쓰고 테이블에 뒀으면 테이블도 닦고 해야해서 좀 귀찮아서 새로 살려고 하나 구냥 당근해버림ㅎ입구 바꾸면 재구매 의사 있음,,,!!

+) 이게 바르면 안에 그 하얀색 규 뭐시기 때문인지 바로 흡수 짱 빨라서 스킨팩 하면 흡수 빨라서 진짜 빨리 마름!! 찹토,뿌토 로 써야함!!",4
윤나,12,스킨/토너,"이 제품을 알게 된 지 4년이 넘었어요ㅜ
정말 몇 통을 썼는지 몰라요ㅜㅜ
제 피부가 완전 뒤집어졌을 때
그 어떤 걸 써도 해결이 안되었을 때
핑크토너를 쓰고 완전 나아서
그 이후로 이 제품은 인생템, 필수템이 되었어요.
스킨 솜에 듬뿍 묻혀서 3주 정도 스킨팩을 했어요.
그랬더니 나아졌어요. 지금은 거의 흔적도 없어요.
그 때 아벤느 제품 거의 다 써 봤어요.
트러블 나는 지인들한테 강추합니다!!
저는 이 제품이 떨어지기 전에 꼭 쟁입니다. 불안해요ㅜ
그 때 너무 아프기도 하고 대인기피증 올 정도였어서ㅜ
다시는 돌아가고 싶지 않아요ㅜ
(혐짤이라 그 동안 안 올렸는데 트러블 나는 분들께
너무 알려주고 싶어요ㅜ 제가 너무 간절했어서ㅜㅜ)
지금도 여전히 다른 스킨이나 에센스를 써도
핑크 토너를 함께 사용해요.
다른 제품은 눈에 들어가면 따갑기도 한데
이 제품은 순해서 눈에 들어가도 안 따가워요
아벤느는 정말 사랑입니다❤️‍🔥",5
레몬얼그레이,12,스킨/토너,"🛒 결론부터 말하면 재구매 의사는 없음
🤔 예민쟁이 같아 보일 수도 있는데 제품 자체는 괜찮은데 입구가 문제인지 자꾸 질질 흐름;;
사진3 자세히 보면 바닥에 물기 보일거임… 이게 바를 때마다 입구가 큰건지,, 참,,ㅠㅠㅠ

그리고 다들 토너 바를 때
- 스킨팩으로 한다 / 화장솜으로 한다
- 얼굴에 바로 뿌린다
- 손바닥에 해서 찹찹 두드린다
중에 어떻게 하세여…? 저는 스킨팩으로 하거나 얼굴에 바로 조금씩 부어서 쓰는데 이게 진심 얼굴에 바로 부을 때 조준 어렵고 질질 흘러서,,,ㅎ
그래서 이 제품 쓸 때만 최대한 안흘리게 손바닥에 부어서 두드리는 중.. 그래도 한두방울 꼭 흐름

👍🏻 참고로 제품력은 좋음
이게 규조토? 이런거 들어가서 확실히 바로 흡수되는 느낌? 파우더칠한 느낌임
👍🏻 써본것 중에 이게 제일 순하다 정도는 아님 솔직히., 다만 무난하게 쓸 것 같은 느낌?
👍🏻악건성인데 개인적으로는 약간 건조하다고 느낌 지성분들이 좀 더 편하게 쓸 것 같긴함",5
인스타hyejinnim,12,스킨/토너,"제가 사실 구매하려는 당시에 설명글을 하나도 안 읽고 그냥 아벤느 제품인데 완전 저렴한 가격에 판매를 하고 있길래 오 로션이구나 나 로션 안 바르는데 (없어서,.) 이거 사서 발라봐야지 하면서 샀는데 막상 받아보니까 토너인 거예요 ㅋㅋ
그래서 당황을 좀 하긴 했지만 뭐 이왕 주문하고 받은 거 또 써봐야죠..ㅎㅎ
피부를 보호해주는 규산염이 들어있는 토너라고 하더라구요
그래서 흔들어서 사용을 해야 한다고 해요
은근 귀찮더라구요
쓰다보니까..
처음엔 그냥 신기해서 뭐 흔들어주고 그랫는데 바쁜 아침에 그러려니 좀 귀차나서 저녁에만 사용을 해주게 되네요
약간 분홍분홍해서 이뻐요 ㅎㅎ
민감한 피부에 잘 맞는 제품이라고 해서 유명한 브랜드 제품이라서 뭐 믿고 구매한 건데 이거 스킨팩으로 써도 좋다고 해요
저도 앞으로는 저녁에 스킨팩으로 써볼까 합니당",4
쥉우,12,스킨/토너,"✔️ 제형 - 완전 고냥 물입니다! 워터리한 제형이라 손에 잘못 부으면 줄줄 흘러요ㅜ 그래도 스킨팩 하기에 좋은 제형 인 것 같아요!
✔️ 향 - 규산염 파우더가 들어 있어서 베이비파우더? 고론 향이 나는데 딱히 크게 거슬리거나 하진 않았습니다!
✔️용도 - 저는 두세번 레이어링해서 흡수시켜주거나 스킨팩으로 사용해주었ㅇㅓ요! 여러번 레이어링해서 피부에 흡수시켜 주었을 때 광이 난다거나 번들번들 거리는게 아니라 정말 딱 수분이 채워지고 그래도 겉 부분은 약간 파우더리게 마무리 되어서 좋았어요! 이후에 메이크업을 하더라도 밀리거나 하지는 않았습니다!

✔️피부진정/수분 - 요 제품 사용하고나서 와! 트러블 없어졌어! 이런 느낌은 아니지만 피부가 진정되고 정돈된 느낌을 받았어요!! 앞으로도 열심히 사용해줄 것 같습니다💞",5
케잌차,12,스킨/토너,"요즘 기초 제품을 바꾸고 싶어서 올리브영을 검색하던 중에..!
아 맞다 아벤느가 있었지! 하고 구매했습니다

민감해질 것 같은 촉이 오면 그 ㄸㅐ 바로 관리를 해줘야 하기에
아벤느 베스트 제품인(베스트 아닌 제품이 없다며...) 이 토너를 사용해봤는데 기대 이상이었어요

제품 설명만 보고 선택했는데 민감진정과 수분보충에 딱 좋은 토너였습니다

제형은 약간 보습 점성이 있는 물토너 입니다.
점성이 있다고 해도 끈적거리는 점성이 아니라 건조한 피부를 보습과 촉촉함으로 감싸준다는 느낌으로 보시면 될 것 같아요

향은 파우더 향... 본통이 핑크 색이라 그런지 핑크 파우더 향 같은 느낌이 듭니다 ㅋㅋ 향이 진한 편이 아니지만 참고하시면 좋을 것 같아요

세안 후 첫 토너로 사용해줘도 되고
개인적으로는 토너팩으로 사용해주면 피부에 수분충전도 잘된다 느껴져요 :D",5
디짱,12,스킨/토너,"🌰어느샌가 가을이 된거같은날씨네요.. 🍂
🥜하지만올해도 거의 마스크와하나되어 코시국에서 지내답느니 가을을 제대로 느끼지도못하고있어요.
단하나, 피부만제대로 🍂 을느끼는건지 피부가 당기고,
건조해지네요.. 🙊
⏰그래서, 비부에뭔가 조치를해야할거같은데, 때마침 스킨이똑 떨어져서 촉촉한 제품으로 구입했어요.
🎊아벤느제품은 미스트도사용을해봤고, 아이들제품도여러가지사용해봤는데, 대체로순한고촉촉한느낌을 많이받아서 이번에도구입하봤어요.
이번, 아벤느 토닝제품은 가벼운스킨뿐아니라 팩기능까지겸비해서 가을이나,겨울등 건조해지기쉬운 계절에적합한거같아요.
⏳제형은 완전물처럼 묽은느낌보다는 아주약간 찐득한느낌의제형이예요.
⌛ 화장솜에 사용하니 촉촉한느낌이좋았어요.
🧨 이제품은 사용시흔들어서사용해야해요! 사용하지않을때는 아래쪽에하얀색 실리카파우더가 가라않아있고,위쪽에핑크스킨이분리되어있어서 사용시 꼭흔들어사용해야해요.",5
rads****,12,스킨/토너,"상품은 마음에 들어요.
그런데 배송이 너무 하네요 ㅠㅠ
심지어 배송요청사항에도 ""파손주의""요청을 드렸는데
얼마나 던지고 험하게 다뤘는지 사진처럼 프라스틱뚜껑이
깨져서 왔네요.
앞으로 올리브영은 온라인 주문을 못하겠어요ㅜㅜ",4
코코몽소세지,12,스킨/토너,"올영 블프로 잘 샀어요!! 넘 저렴한 가격에~
진짜 순하고 파우더가 피부를 잘 진정시켜줍니당👍🏻",5
코코몽소세지,12,스킨/토너,왕 왕 왕 순한 제품이에요 우연히 블랙프라이데이 라스트 픽 제품으로 구매했습니다! 짱 조아요!,5
월화,12,스킨/토너,"보송보송한 너낌, 진정토너라는데 음..이런저런 효과 부분은 잘 못느끼고 있습니다! 더 써봐야하나봐요 ㅜ 그래도 아벤느꺼라 순할꺼다 란 생각 가지고 계속 쓰고 있습니다.",5
럽메이즈,12,스킨/토너,"🌟 젠틀 토닝 로션 구매후기 🌟

사용방법 : 아래 흰색 부분이 가라앉아 있는데 사용전에 섞이도록 충분히 흔들어 주어야 합니다

워터타입으로 산뜻한 사용감을 느낄 수 있고 흡수력도 매우 빠릅니다",5
bellalee,12,스킨/토너,"벌써 거의다 써서 증정용으로 리뷰 사진을 올리네요 ㅎㅎ
자극없이 순해서 진정시킬때랑 데일리로 쓰기 정말 좋아요. 생각보다 오래 사용할수 있게 양도 넉넉하니 좋으네요.
다만 조금 빨리 말라버리는 탓에 바로 세럼이나 로션을 바르지 않으면 금세 건조해지긴 해요. 조금 아쉬운 부분이지만 꽤 만족하고 사용하는 재품입니다. 항상 이제품만 사용하는데 거의다 떨어져 가서 금세 또 주문할것 같넹ㅛ^^",5
pppa,12,스킨/토너,"겨울 건성피부에 찰떡인 아벤느핑크토너❗️

화장솜으로 발랐을 때 그 효과를 더 볼 수 있었어요
싸악- 지나가고나면 진짜 파우더처리한 느낌마냥 보송하게 흡수돼요 !! 신기할 정도로,,
그렇다고 빨리 날아가는 것도 아니구 속에 꽉꽉 차있어요
속당김 제대로 잡아줍니당
보습도 짱짱하게 해주면서 산뜻하게 마무리해주는 !

이제 이것만 쓸 고 같다구요,,
할인할 때 사면 완전 이들❗️🤟",5
올영은통장을텅장으로,12,스킨/토너,"저는 아벤느sos크림이랑 같이 사용중이에요!
그냥 두말하면 잔소리 저는 아벤느 진정 제품 쓰고 효과를 넘 넘 많이 봐서 아벤느 진짜 찬양해요
사춘기때도 안겪던 여드름 이번 코로나 마스크로 된통 겪고 있었는데 진짜 너무 스트레스 받아서 이제품 저제품 피부 진정에 좋다는구 다써보고 이너뷰티도 먹어보고, 피부과도 다녔는데 진짜 거두절미하고 저는 아벤느 제품으로 진정효과 너무 크게 봤어요!
피부가 넘 예민해져있아사 아무리 진정효과 있는 제퓸이라고 이야기해도 저랑 안맞으면 염증이 더 악화되더라구요. 몇몇 유명하다는 제품들 쓰다가 오히려 더 악화된적도 많습니다ㅠㅠ
이번 아벤느 제품에도 약간 호불호가 갈리긴 했는데, 다른 제품들 보다 좋안 후기가 더 많아서 정말 반신 반의 하면서 샀어요ㅠ 제품 테스팅 할때도 긴장하면서 했구요
정말 처음부터 아벤느 쓸껄 그랬네요ㅠㅠ
아벤느 제품들 특히 이 토너랑 sos크림 제 피부 잠재워준 정말 좋은 제품입니다!
제품 제형은 완전 물스킨으로 저는 솜에 묻혀서 닥토하구, 염증 심한 부분엔 솜에 적셔서 좀 올려두고 있었어요
개인적으로 이 토너는 건성이신 분들한테는 조금 안맞을 것도 같아요 바르고 나면 수분감은 거의 없다라구요
그래서 바르자 마자 저는sos크림을 듬뿍 바른답니다!
정말 피부트러블로 특히 화농성 여드름으로 고생하시는 분들 샘플 받아서 테스트 해보세요!
저는 정말 효과본 제품이라 정말 강추네요
재구매의사 완전 있습니다!
*약 2주정도 사용후 올리는 후기입니다!",5
그만사야지,12,스킨/토너,"증정용 반쯤 사용하다
세일하길래 구입했어요
복합성피부인데
수분유분 딱 좋아요

트러블있는 아이들도(중딩)
같이 사용 중인데 만족

오늘드림은 정말 최고👍

유통기한도 나쁘지 않아요~^^",5
쏘댕이이,12,스킨/토너,뚜껑만 개선하면 딱 좋을 아벤느 토너 입니다.. 토너 중에 가볍고 시카 성분 있어서 자주 애용해요,5
gomb****,12,스킨/토너,순하고 자극이 없는 것 같고 향이 쟇아서 만족함 잘씀 굿 좋음 괜,5
해삐루피매니졀,12,스킨/토너,오래전 엄마가 갱년기로 피부뒤집어지시고 고생할 때 이거 쓰면서 많이 회복하셨습니다. 그 이후로는 이것만 쓰세요.,5
jonghoho,12,스킨/토너,"몇년전부터 꾸준히 사용하고 있습니다
향도 좋고 자극도 적어서 만족래요",4
비둡,12,스킨/토너,"이건 아벤느 핑크 스킨의 무덤입니다. 학살중이고요. 지금도 아직 안뜯은 3통 있는데 아마 올해 안으로 다 쓰겠죠.
피지는 만들지 않고 기름기는 올라오지 않으면서 사시사철 적당한 보습과 보들거리는 피부를 만들어준 스킨이죠.. 단종되면 전 슬플거예요.
굳이 단점을 뽑자면 스킨으로 바르기에 최악인 패키지겠지만 가격인상하고 패키지 다시 만들바엔 그냥 이걸로 작은 스프레이 공병에 덜어서 쓰는게 더 좋습니다. 스킨 본품에 빛도 더 안닿는 방법이니까요.
(수부지 건성 피지 민감성 피부)",5
앵두마루,12,스킨/토너,좁쌀 여드름에 효과를 봤다는 사람이 많아서 따라 구매를 했는데 일단 피부 장벽이 무너진 피부염이 있는 상태이고 이런 상태에서는 토너는 오히려 더 좋지.않다고 하더라구요 ㅜㅜ 늦게알아서 많이는 못썻는데 쓰는 동안은 큰 자극은.없었습니다. 피부 회복하고 효과를 보고싶네오. 제형은 물처럼 흐르는 물스킨입니다. 우선 사은품으로 준 100ml부터 뜯어서 쓰길 잘햇네요,4
wwlor,12,스킨/토너,"여드름 진정에 좋다고 해서 사봤는데 진짜 좋아요.
며칠간 아침저녁으로 꾸준히 발라주니 한 3일 지났는데도 피부가 확실히 좋아졌어요!!
진짜 대만족합니다
제형은 굉장히 물같은 제형이고 향도 거부감 없이 좋아요.
바르고나면 금방 흡수되는데 피부가 촉촉보다 뭔가 뽀독?한 느낌이에요. 재구매 의사 있습니다!!",5
저햄맘인뎨여,12,스킨/토너,"토너 유목생활 도중에 저렴하기도 하고 한번 써볼까 싶어서 구매해봤어요! 우선 물토너라 막 쓰기 편했어요. 흡수도 빠르고 막 진정이 되는 느낌보다는 그냥 순하게 잘 맞았어요! 그런데 흡수된 뒤에 엄청나게 건조하게 토너가 마르는 느낌이 들어서 좀 놀랐어요,, 물 마르고 난 뒤보다 더 건조하게 마르는 느낌..? 그래서 다 흡수되기 전에 세럼을 재빠르게 발라줘야했습니다 ㅜㅜ 겨울에 써서 그런건지..

+) 여름에 사용하니까 아주 좋습니다..ㅎㅎ 겨울에 쓰기엔 정말 많이 건조했는데 여름에 가볍게 바르니까 좋아요!! 여름용 토너로 구매하세요!!",4
날마다연어,12,스킨/토너,"🍏퍼스널 컬러: 겨울 클리어
🟰봄🌸영향을 많이 받은 겨울❄️클리어 타입

🍏바우만 피부 타입: OSNT
🟰Oil/Sensitive/Non-pigment/Tight
🟰지성/심한 민감성/경미한 비색소성/경미한 탄력
✅티트리 녹차 알로에 병풀시카 캐모마일 카렌듈라
살리실릭애씨드 판테놀
❎ 코코넛오일 쉐어버터 코코아버터
시나몬오일 시나믹애씨드 아세틱애씨드
벤조익애씨드 알파리포익애씨드

🌸규산염 가루가 들어있어 흔들어 써야하고 빨갛거나 가려운 피부에 듬뿍적셔서 얹어주면 좋습니다. 구릿구릿하면서도 계속 맡게 되는 요상한 향이 납니다.
보습은 전혀 기대하면 안되는 제품입니다.
군대 간 동생이 사달라고 연락해오는 토너입니다. 진득하지 않아서 남자분들도 쓰기 좋으실 듯 합니다.

🌸기존 뚜껑은 흐르는게 불편해서 다른 뚜껑으로 바꿔끼웠습니다.

➕무난하게 좋아요 없으면 허전하지만 또 그런대로 대체품을 찾을 수 있을듯한 정도?",4
트루쓰,12,스킨/토너,"지난 올리브영 행사떄 구매를 하게 된 토닝 로션입니다! 이 상품은 확실히 기획 상품으로 사면 100ml 샘플도 받을 수 있어서 용량 대비 가격이 너무 좋고, 또한 오랫동안 올리브영 어워드를 받았던 상품이라서 그런지 피부가 예민하구 민감해서 화장품 트러블이 잘 나는 저에게도 잘 맞는거 보면 효과도 너무 좋은 스킨 토너라고 말하고 싶습니다!",5
날마다연어,12,스킨/토너,"🍏퍼스널 컬러: 겨울 클리어
🟰봄🌸영향을 많이 받은 겨울❄️클리어 타입

🍏바우만 피부 타입: OSNT
🟰Oil/Sensitive/Non-pigment/Tight
🟰지성/심한 민감성/경미한 비색소성/경미한 탄력
✅티트리 녹차 알로에 병풀시카 캐모마일 카렌듈라
살리실릭애씨드 판테놀
❎ 코코넛오일 쉐어버터 코코아버터
시나몬오일 시나믹애씨드 아세틱애씨드
벤조익애씨드 알파리포익애씨드

🌸규산염 가루가 들어있어 흔들어 써야하고 빨갛거나 가려운 피부에 듬뿍적셔서 얹어주면 좋습니다. 구릿구릿하면서도 계속 맡게 되는 요상한 향이 납니다.
보습은 전혀 기대하면 안되는 제품입니다.
군대 간 동생이 사달라고 연락해오는 토너입니다. 진득하지 않아서 남자분들도 쓰기 좋으실 듯 합니다.

🌸기존 뚜껑은 흐르는게 불편해서 다른 뚜껑으로 바꿔끼웠습니다.",5
트루쓰,12,스킨/토너,"이 제품은 잘만 기획상 품으로 구매하면 추가로 100ml 상품도 받을 수 있어서, 여행갈 때나 목욕에 갈 때 간편하게 들고 다니기에 참 좋은 사이즈입니다! 올리브영에서도 늘 추천하는 상품이긴 해서 구매했는데 화장솜에 가득 묻혀서 닥토로 닦아내기에 참 좋고, 세안 후에 생기는 건조함도 바로 사라져서 너무 좋습니다!
온천수로 만들어져서 윟머 성분도 없고 고유의 아쿠아바이옴과 미네랄 함유량이 높다보니 피부 진정 시키는데에도 효과가 높고, 잦은 피부 자극을 완화시키는에도 참 좋은 거 같아요!",5
lklk00,12,스킨/토너,"순하고 진정에 너무 좋아요!
200ml+100ml 21,000원에 구매했어요.

평소에 아벤느 제품을 좋아해서 이것저것 써봤는데
젠틀토닝도 너무 잘맞아요.
피부가 많이 예민하고 잘 뒤집어지는데
이걸로 토너팩하면 진정이 잘되요.
닥토로 사용해도 좋고 미스트공병에 넣고 뿌려도 좋아요.
그러다보니 200ml짜리
한통을 한달이면 다쓰는것 같아요.

보습감이나 기능성토너를 원하시면 별로 일것같고
오로지 진정목적을 위해서 구매하면
완전 만족할 제품입니다!
피부타입도 안타고 최고에요!",5
올리브영마니아,12,스킨/토너,"이 제품 처음 구매하는것 같은데 은근히 좋아요!
그리고 용량도 아주 많은것 같습니당

그래서 그런지 지금 한통 다 비우고 이제 또 새로운 공병을 만들것 같습니당!

처음에는 제형이 낯설다고 생각할 수 있는데 사용하다보면 이게 보습에 아주 좋다는걸 알게되는것 같아요!

저는 매우 만족스러운 제품이에요.",5
폼푸,12,스킨/토너,"아벤느 핑크토너
예전에 사용했을 때 너무 좋았던 기억이 있어서 오랜만에 다시 사용해보게 됐는데
그땐 복합성?중성? 건조함 전혀 못느끼던 피부타입이어서 이 토너만 사용해도 완전 쳑촉해졌는데
나이가 먹고,, 건조해지니,, 그냥 물 같은 사용감이라 아쉬웠어요

산뜻한 느낌의 토너라 건성은 다른 제품이 더 좋을 것 같아요",4
재짱이당,12,스킨/토너,보습이 필요해서 구매하게 되었어요. 거기다가 1+1이라서 더욱 좋았습니다. 향도 좋아서 쓰기 편했네요! 다른 사람들은 닦는 토너 용로 사용한다고 했는데 스며들게 사용하는 토너로도 괜찮을거 같아요. 제형은 약간 끈적이지만 금방 스며들어서 사용하기 편했습니다. 닥토. 스며드는 토너 모두로 사용하기 좋은거 같아요.,5
로얄밀크티,12,스킨/토너,"수부지입니다. 마스크 쓰고다닌이후로 턱부분에 트러블도 심하고... 가끔개기름 끼기도하고 복합성인데..워낙 유명브랜드고 구성도 좋고 리뷰도 넘나좋아서 구입! 이번주부터 쓰기시작했는데 넘건조해요 ㅜㅜ 얼굴 찢어질것 같아요 ㅜ 한여름 아닌이상 수부지 복합성은 쓰기어려울거 같네요 ㅜㅜ 이거쓴후로는 에센스,크림 덕지 덕지 엄청 바르고 있어요..피부가 메말라가네요 ㅜㅜ 언데 다쓰지 ㅜㅜ .. 휴.. 지성인분은 과다피지분비이신분들한테 강추입니다 ㅋㅋㅋ",3
오동통통내너구리,12,스킨/토너,올해 초부터 꾸준히 사용하고 있는 젠틀 토닝 로션! 제기준 진정 효과만큼은 아직도 아벤느만한 브랜드를 못 찾아서 벌써 다섯손가락이 모자를 정도로 구매하고 사용하는 닦아쓰는 토너입니다. 지복합성 수분부족형 피부타입이라 화장솜에 묻혀 피부 결따라서 피부정돈 해주면 촉촉하게 피부 수분감도 느껴져서 좋더라구요. 아!! 사용하기전에 로션과 토너 층이 잘 섞이도록 충분히 흔들어주고 화장솜에 묻혀야 합니다ㅎㅎ 사용할때마다 화장솜에 묻혀 사용하는게 귀찮기도해서 토너패드도 사용했었는데.. 다시 돌아왔어요 ㅎㅎ 귀찮지만 토닝 로션 만한게 없어요ㅠ 지성피부인데 이건 산뜻하게 촉촉해지니까 아침에 메이크업할때도 전혀 안밀립니다! 사실 본품 정가로 사면 살짝 부담스러운 가격일수도 있으니 원플러스원 행사할때나 올리브영 멤버쉽세일때 사면 조금 더 저렴하게 구매할수있어요 ㅎㅎ,5
imagining,12,스킨/토너,"핑크토너 갓 출시되고 햇을때 정말 너무 잘맞아서 몇통을 썻는지 모르게 정말정말 많이 사고 직구까지 햇을정도로 열댓통 썻을듯..

어느순간부터 트러블 올라오고 건조하게 느껴져서ㅠ 늙어서 건조해진건지 흡ㅜ 제품이 달라진건지..
안쓰다가 오랜만에 올영에서 보고 한참 또 피부 뒤집어져잇고 여름일때라 괜찮아지려나? 하며 일말의 기대를 갖고 구매를 햇는데요ㅠ

전 이제 아닌가봐요ㅜㅜㅠ
분명 예전에는 닥토하고 팡팡 두들기며 흡토하면 보습도 됏는데요ㅜ 진정도 직빵으로 되서 친구들이며 그때당시 남친이며 완전 추천해서 다들 광명찾고 그랫는데ㅋㅋ 이번에 바르니 피부가 아주 쩍쩍 갈라질것처럼 건조해요ㅜ

너무 슬퍼써요ㅠ
잘맞던 제품 하나 또 영영 떠나보내는 기분..
전 요 향도 좋아해서 정말 잘썻는데요 본통은 쓰지도 않앗는데 벼룩하고 요건 이제 보내야게써요ㅠ",2
Y0413,12,스킨/토너,피부가 나이가 들어갈수록 예민해지고 약해져서 고민인데 믿을만한 화장품 중 하나가 아벤느입니다. 아무리 비싼 백화점 화장품이라도 성분이 좋은 것도 아니고 피부에 좋지도 않아요. 좋은 제품을 사는게 중요한데 아벤느는 가격도 합리적이고 성분도 좋고 아주 만족합니다.,5
올리브영마니아,12,스킨/토너,"아벤느 제품들 은근히 오랫동안 잘 사용했었어서 이 제품은 처음이지만 구매해보았습니다! 생각보다 괜찮은 제품이에요. 외국 제품중에는 로션이라는 이름을 달고 우리가 생각하는 제형과 다른 제품들이 많더라구요..?ㅠ

크리니/의 로션도 그렇고 약간 우리가 생각하는 제형과 다르지만, 이 제품은 토너에 가까워요. 그렇지만 보습력이 좋아서 저는 이 제품을 마지막으로 바를때도 있는것 같아요.

가벼운 느낌의물 제형을 가진 토너라고 생각하는데
보습력이 좋은 편이에요. 저는 레이어링하기도 괜찮은 제품이라 오랫동안 사용하게 될것 같아요. 지금 가격에 하나 더 주는 가성비 있는제품이기도 하구요.

아벤느 제품은 향이 장미(?)향이 강한 편인데, 이 제품도 그렇게 연한(?)향은 아닙니다! 그래도 신경많이 쓰이진 않아요.",5
메로오오옹,12,스킨/토너,"닦토용 스킨이 필요해서 구매했었는데 보습도 뛰어나고 끈적임도 없어서 지금 세통째 구매해서 사용중입니다!💕
요즘 스킨패드 종류가 많지만 저는 대부분 사용했을때 끈적이고 촉촉함을 잘 못 느꼈었어서 화장솜에 스킨 덜어서 닦는게 훨씬 좋더라구요??
위아래 분리되어있는 제형이라 강하게 흔들면 거품이 생겨서 저는 모래시계처럼 한번 뒤집어놓고 사용하기 직전에 다시 원래대로 돌려놓은 뒤 화장솜에 묻혀서 양 볼에 하나씩 얹어놓고 있다가 5분 뒤쯤에 그걸로 얼굴 한 번 닦고 손에 스킨 덜어서 얼굴에 직접 발라주면 속 안까지 촉촉해져요!! 이러면 양이 빨리 줄어들긴하지만 저는 스킨패드보다는 이렇게 사용하는게 훨씬 효과적인 거 같아요!

근데 스킨 자체는 너무 마음에 드는데 뚜껑이 너무 약해요ㅠㅠ 지금 세통째 사용중인데 세 통 다 뚜껑이 뿌러져서 분리됐어요😭",5
초코c,12,스킨/토너,꾸준히 사용중인 제품입니다! 닦토용으로 좋아요 사용전에 층이 나눠져있는데 흔들어서 사용해요 트러블 자주 생기는 지성피부인데 아벤느 젠틀 토너 사용하고 나서는 피부가 좀 나아졌습니다 트러블 진정에도 좋은것 같아요 매일 매일 쓰다보니 금방 다 써서 원쁠원 기획일때 샀는데 좋아요 유분기 많은 제품이 아니라서 지성 피부인 제가 사용하기에 딱 좋았습니다 스킨팩하듯이 화장솜에 적셔서 피부에 올려두고 사용하는 중입니다 갑자기 피부 뒤집어 졌을때 사용하면 확실히 좋아진게 눈에 띄게 보여서 꼭 사용하는 제품입니다 뚜껑 부분이 약한편이라 잘 못 열면 뚜껑이 아예 뜯어져서 분리되는게 조금 불편해서 보완되었으면 좋겠어요! 그외에는 토너 중에서 제일 순하고 최고인듯!! 겨울에는 너무 산뜻하다 싶으면 크림으로 마무리해 주면 피부 유수분 밸런스 딱이에요 만족합니다,5
